feature,importance
cat__off_street_name_WEMPLE STREET                   ,4.05036816150029e-07
cat__cross_street_name_194       JEFFERSON STREET              ,4.0498956496515946e-07
cat__cross_street_name_1520      BRUCKNER BOULEVARD            ,4.048910005213468e-07
cat__cross_street_name_2564      EAST 24 STREET,4.0488881654787114e-07
cat__on_street_name_WEST 215 STREET,4.0479538052389056e-07
cat__cross_street_name_685       DE KALB AVENUE                ,4.0470998114473746e-07
cat__cross_street_name_161       MONITOR STREET                ,4.045995367745852e-07
cat__cross_street_name_93-02     76 STREET,4.0455800845984264e-07
cat__cross_street_name_218-51    HEMPSTEAD AVENUE              ,4.044417388581133e-07
cat__off_street_name_23 street,4.044202316110316e-07
cat__on_street_name_Riverside Drive                 ,4.0435914610506975e-07
cat__cross_street_name_475       LOCKE STREET,4.042408379910402e-07
cat__cross_street_name_1290      AVENUE OF THE AMERICAS,4.042260897742162e-07
cat__cross_street_name_151       LENOX AVENUE                  ,4.0422057123091675e-07
cat__cross_street_name_1422      AVENUE J                      ,4.04218467869041e-07
cat__cross_street_name_P/L 77 RAILROAD AVENUE                  ,4.0420394993602023e-07
cat__cross_street_name_EAST DRIVE & 102 ST                     ,4.041446440343323e-07
cat__cross_street_name_1360      YORK AVENUE                   ,4.041432268228715e-07
cat__cross_street_name_239       SKILLMAN STREET               ,4.0414305505838115e-07
cat__on_street_name_160 AVENUE,4.0412694771484016e-07
cat__cross_street_name_34-60     48 ST,4.039852692200272e-07
cat__cross_street_name_725       BRADY AVENUE                  ,4.0398393505491847e-07
cat__cross_street_name_33-26     21 ST,4.039401749781534e-07
cat__cross_street_name_919       EAST 174 STREET               ,4.039299308587937e-07
cat__on_street_name_HAY STREET                      ,4.0391503700739346e-07
cat__cross_street_name_129       DELANCEY ST,4.038792679205161e-07
cat__off_street_name_SHORE FRONT PARKWAY             ,4.0386397203368086e-07
cat__cross_street_name_80        MONUMENT WALK                 ,4.038566073458283e-07
cat__cross_street_name_165       WASHINGTON PARK               ,4.0384878932341646e-07
cat__cross_street_name_300       RESERVOIR PLACE,4.0376512742223065e-07
cat__off_street_name_APOLLO STREET                   ,4.0375264210567234e-07
cat__cross_street_name_PARKING LOT 61-35 JUNCTION BLVD         ,4.036481947653336e-07
cat__cross_street_name_439       STATE STREET                  ,4.0357199023852535e-07
cat__cross_street_name_431       EAST 22 STREET                ,4.035654074565505e-07
cat__cross_street_name_1705      RALPH AVENUE                  ,4.035241083591855e-07
cat__off_street_name_PRINCETON AVE,4.035062280603457e-07
cat__cross_street_name_1515      WILLIAMSBRIDGE ROAD,4.034890574648814e-07
cat__on_street_name_LUDLUM AVENUE                   ,4.034676999569726e-07
cat__cross_street_name_389       MORGAN AVENUE                 ,4.034479018478527e-07
cat__cross_street_name_275       BAY RIDGE AVENUE              ,4.0342496528820487e-07
cat__off_street_name_REMSEN STREET                   ,4.033264722803137e-07
cat__cross_street_name_72-01     ELIOT AVENUE,4.033167880546259e-07
cat__off_street_name_ST ANDREWS ROAD                 ,4.032429624809296e-07
cat__cross_street_name_3333      henry hudson parkway,4.032306589732685e-07
cat__off_street_name_GLASSBORO AVENUE                ,4.032250380302604e-07
cat__cross_street_name_767       EAST 85 STREET                ,4.031265023047543e-07
cat__cross_street_name_32-29     76 STREET,4.030910506902775e-07
cat__cross_street_name_758       ROSEDALE AVENUE,4.0301372898502063e-07
cat__cross_street_name_350       LEGION STREET                 ,4.0298172209977437e-07
cat__cross_street_name_851       ROCKAWAY AVENUE               ,4.0295252425972676e-07
cat__cross_street_name_703       WEST 180 STREET               ,4.0292759773302357e-07
cat__cross_street_name_5823      LIEBIG AVENUE,4.0292538912437935e-07
cat__off_street_name_NEWEL STREET,4.027928166630477e-07
cat__off_street_name_CARLTON PLACE                   ,4.027901605914431e-07
cat__on_street_name_DONGAN HILL AVENUE              ,4.027812919592351e-07
cat__cross_street_name_2334      ELLIS AVENUE,4.027735130573693e-07
cat__off_street_name_WEST 73 STREET,4.0273836600219135e-07
cat__cross_street_name_136       EAST 28 STREET                ,4.0273335245724553e-07
cat__cross_street_name_2436      MCDONALD AVE,4.0267415058951864e-07
cat__off_street_name_ERICSSON PLACE                  ,4.025655117467315e-07
cat__off_street_name_LUCY LOOP,4.024701727388689e-07
cat__cross_street_name_179-41    HILLSIDE AVE,4.023978204096561e-07
cat__cross_street_name_476       MYRTLE AVENUE                 ,4.0239582654342664e-07
cat__cross_street_name_809       PRESIDENT ST,4.0234527446950397e-07
cat__on_street_name_DEHART AVENUE                   ,4.023376881062907e-07
cat__cross_street_name_365       MANHATTAN AVENUE              ,4.023281318514882e-07
cat__off_street_name_FOOTE AVENUE,4.022689680564975e-07
cat__cross_street_name_1111      DORCHESTER ROAD               ,4.021958817435657e-07
cat__cross_street_name_106-17    27 AVENUE                     ,4.021562861528475e-07
cat__cross_street_name_P/L OF 777 SEAVIEW AVENUE               ,4.021296375439616e-07
cat__on_street_name_TENNIS COURT                    ,4.0208925678624687e-07
cat__cross_street_name_3059      WEBSTER AVENUE                ,4.0205406514547013e-07
cat__off_street_name_WITHERS STREET                  ,4.0205363910387715e-07
cat__cross_street_name_79-25     MAIN STREET                   ,4.020514424492765e-07
cat__cross_street_name_1466      BROADWAY,4.0201087522826197e-07
cat__cross_street_name_644       WEST 173 STREET,4.020003059397956e-07
cat__cross_street_name_811       HICKS STREET,4.019709262723288e-07
cat__cross_street_name_1161      SUTTER AVENUE                 ,4.0190068921745684e-07
cat__cross_street_name_455       WEST 256 STREET,4.017855317390617e-07
cat__cross_street_name_2615      3 AVENUE,4.0174650532924275e-07
cat__cross_street_name_65-14     ROOSEVELT AVENUE              ,4.0171427598325454e-07
cat__cross_street_name_1600      OCEAN PARKWAY                 ,4.014822713781984e-07
cat__cross_street_name_1016      EAST 23 STREET                ,4.0140533890315515e-07
cat__off_street_name_CRABTREE AVENUE                 ,4.0138926577709286e-07
cat__cross_street_name_881       WASHINGTON AVENUE             ,4.013468518586264e-07
cat__off_street_name_BORINQUEN PLACE                 ,4.012473935788836e-07
cat__cross_street_name_205       WEST 125 STREET               ,4.0121573835840716e-07
cat__cross_street_name_50        LINCOLN AVENUE                ,4.011942652047707e-07
cat__cross_street_name_224-21    MERRICK BOULEVARD             ,4.011500020297207e-07
cat__cross_street_name_99-87     37 AVENUE                     ,4.0108491962884705e-07
cat__cross_street_name_644       ELTON STREET                  ,4.010128874361021e-07
cat__off_street_name_BEACH 62 STREET                 ,4.0077179019334294e-07
cat__cross_street_name_2011      7 AVENUE                      ,4.007445557997159e-07
cat__cross_street_name_1820      WILLIAMSBRIDGE ROAD           ,4.0068617818877916e-07
cat__cross_street_name_1835      83 STREET,4.0064460208174576e-07
cat__cross_street_name_675       LINCOLN AVENUE                ,4.006259865139522e-07
cat__off_street_name_MILTON AVENUE                   ,4.0055426738413806e-07
cat__cross_street_name_163-02    LINDEN BOULEVARD              ,4.004963949576062e-07
cat__cross_street_name_5220      BROADWAY                      ,4.004686140407752e-07
cat__cross_street_name_PARKING LOT OF BELL BLVD W 208 PLC      ,4.0029800903045304e-07
cat__cross_street_name_60-15     53 STREET                     ,4.002757670489398e-07
cat__on_street_name_WEST 78 STREET                  ,4.0026836397965614e-07
cat__off_street_name_HOLLY AVENUE,4.002319045793379e-07
cat__cross_street_name_610       DAVIS AVENUE                  ,4.0017614450012247e-07
cat__on_street_name_NEWELL STREET                   ,4.0016097746187304e-07
cat__off_street_name_BEACH 208 STREET,4.0014917331176854e-07
cat__cross_street_name_755       COOP CITY BOULEVARD,4.001391426338104e-07
cat__cross_street_name_459       EAST 92 STREET                ,4.0002669779098647e-07
cat__cross_street_name_67-14     73 PLACE                      ,3.999961637787345e-07
cat__cross_street_name_21-25     BROADWAY                      ,3.9999153966116755e-07
cat__on_street_name_CONNOR STREET                   ,3.9995612157336523e-07
cat__cross_street_name_5418      17 AVENUE                     ,3.998822529935159e-07
cat__cross_street_name_P/L OF 4360 AMBOY ROAD                  ,3.998390732420132e-07
cat__cross_street_name_623       55 STREET,3.9980919650704787e-07
cat__cross_street_name_9017      RIDGE BOULEVARD               ,3.9978811182138737e-07
cat__cross_street_name_112       WEST 38 STREET                ,3.9978289411831453e-07
cat__cross_street_name_75        VAN BRUNT ST,3.997769064214997e-07
cat__cross_street_name_1610      MAHAN AVE,3.9971190397001725e-07
cat__cross_street_name_210-35    26 AVENUE                     ,3.9970401963059875e-07
cat__cross_street_name_3321      BRUCKNER BLVD,3.99696674762747e-07
cat__cross_street_name_644       WATKINS STREET                ,3.9968527066169647e-07
cat__on_street_name_NORTH BURGHER AVENUE            ,3.9966067650766124e-07
cat__cross_street_name_300       WEST 150 STREET               ,3.996587262804885e-07
cat__cross_street_name_588       LENOX AVENUE                  ,3.9964204894773803e-07
cat__cross_street_name_55-20     METROPOLITAN AVENUE           ,3.994484764212893e-07
cat__cross_street_name_184-21    145 ROAD                      ,3.993979190617508e-07
cat__cross_street_name_1421      BROOKLYN AVENUE,3.9927800882828206e-07
cat__cross_street_name_112-23    ROOSEVELT AVENUE              ,3.9923172203099543e-07
cat__cross_street_name_53-73     66 STREET                     ,3.9922071994541345e-07
cat__cross_street_name_199       GRANITE AVENUE                ,3.992184877410479e-07
cat__cross_street_name_782       UNION STREET                  ,3.991992969116161e-07
cat__cross_street_name_14        VESEY STREET                  ,3.9917736450231497e-07
cat__cross_street_name_577       EAST 5 STREET                 ,3.991674629103434e-07
cat__on_street_name_DANE PLACE                      ,3.990692402000667e-07
cat__off_street_name_BELDEN STREET,3.990479803691703e-07
cat__on_street_name_PRENTISS AVENUE                 ,3.990428128280007e-07
cat__cross_street_name_199       LINCOLN AVENUE                ,3.9898175869503533e-07
cat__cross_street_name_238-10    HILLSIDE AVENUE               ,3.989706282967833e-07
cat__cross_street_name_1268      MYRTLE AVENUE                 ,3.9894104789257683e-07
cat__cross_street_name_82-01     BEACH CHANNEL DRIVE           ,3.98889342869479e-07
cat__cross_street_name_1873      HARMAN STREET                 ,3.988796840175085e-07
cat__cross_street_name_PARKING LOT WHITESTONE EX & FARRINGTON  ,3.9870057692577987e-07
cat__cross_street_name_89-33     AUBREY AVENUE                 ,3.986898091052712e-07
cat__cross_street_name_241       WEST 23 STREET,3.9863169735597786e-07
cat__cross_street_name_735       EAST 9 STREET                 ,3.9855493508569405e-07
cat__cross_street_name_34-40     74 STREET                     ,3.985429447611745e-07
cat__cross_street_name_291       MERCER ST,3.984998633422673e-07
cat__off_street_name_BELFIELD AVENUE                 ,3.983898680696394e-07
cat__off_street_name_CAMPBELL AVENUE,3.983504275892952e-07
cat__cross_street_name_166       SCHOLES STREET,3.98319980687409e-07
cat__cross_street_name_2660      HYLAN BOULEVARD               ,3.983024576080137e-07
cat__cross_street_name_712       LEONARD STREET                ,3.9828229644680496e-07
cat__cross_street_name_57-29     49 PLACE                      ,3.9819789741692635e-07
cat__cross_street_name_1465      EAST 89 STREET                ,3.981380817116841e-07
cat__cross_street_name_160-05    HIGHLAND AVENUE               ,3.9812526259055883e-07
cat__cross_street_name_154       MANSION AVENUE                ,3.9808853436139816e-07
cat__cross_street_name_629       KAPPOCK STREET,3.980399963804127e-07
cat__cross_street_name_20        Bronx Shore Road,3.9803461585036754e-07
cat__cross_street_name_QUEENS BOULEVARD 32 PLACE               ,3.9803393748653955e-07
cat__on_street_name_ELVERTON AVENUE                 ,3.9801464912541803e-07
cat__cross_street_name_110-16    195 STREET                    ,3.979852361157231e-07
cat__off_street_name_VIREO AVENUE                    ,3.9796539494748674e-07
cat__off_street_name_WESTPORT STREET                 ,3.979594335113607e-07
cat__cross_street_name_109-72    FRANCIS LEWIS BOULEVARD       ,3.979322753214073e-07
cat__on_street_name_HUGH J GRANT CIR                ,3.9787998353845467e-07
cat__cross_street_name_207       EAST 94 STREET,3.978773635882496e-07
cat__cross_street_name_680       81 STREET                     ,3.978493187649456e-07
cat__cross_street_name_131-35    AVERY AVENUE                  ,3.9782892848644465e-07
cat__cross_street_name_2770      FREDERICK DOUGLASS BLVD,3.978003567210857e-07
cat__cross_street_name_735       QUINCY AVENUE                 ,3.9768177448370994e-07
cat__off_street_name_238 STREET                      ,3.976755149903007e-07
cat__cross_street_name_50-01     NORTHERN BOULEVARD,3.976317928528124e-07
cat__cross_street_name_230       WEST 123 STREET               ,3.9754597321335173e-07
cat__on_street_name_35 street                       ,3.9750209332573475e-07
cat__cross_street_name_219-20    135 AVENUE,3.974806742259295e-07
cat__cross_street_name_55        GOODWIN PLACE                 ,3.9746103567146886e-07
cat__cross_street_name_7004      3 AVENUE,3.9734094026716627e-07
cat__on_street_name_195 LANE                        ,3.97315142107402e-07
cat__cross_street_name_1545 HAIGHT AVENUE/DRIVEWAY             ,3.972971713126511e-07
cat__cross_street_name_1752      Shore Pkwy                    ,3.9728221692980206e-07
cat__off_street_name_212 PLACE                       ,3.972798505466656e-07
cat__cross_street_name_509       ELDERTS LANE                  ,3.972719791376523e-07
cat__off_street_name_4 STREET                        ,3.972703240875764e-07
cat__cross_street_name_1040      EAST 217 STREET               ,3.972624914837064e-07
cat__cross_street_name_262       SAINT JAMES PLACE             ,3.9725354638566494e-07
cat__cross_street_name_1565      NOSTRAND AVENUE               ,3.972473336693638e-07
cat__on_street_name_PLYMOUTH STREET                 ,3.971855842506348e-07
cat__off_street_name_BEACH 53 STREET                 ,3.971552054055267e-07
cat__cross_street_name_1631      CARROLL STREET                ,3.9714010897934737e-07
cat__cross_street_name_80-32     BAXTER AVENUE                 ,3.971144305073663e-07
cat__off_street_name_HETT AVENUE,3.970865602228953e-07
cat__cross_street_name_572       GREENE AVENUE                 ,3.9697370708389426e-07
cat__on_street_name_AUGUSTINA AVENUE                ,3.9691984651781703e-07
cat__cross_street_name_1783      NEW YORK AVENUE               ,3.968637562271865e-07
cat__cross_street_name_302       SAINT JAMES PLACE             ,3.9683618347879916e-07
cat__cross_street_name_2913      AVENUE L                      ,3.9679340781980705e-07
cat__cross_street_name_116       EAST 124 STREET               ,3.967858922625287e-07
cat__cross_street_name_5167      FIELDSTON ROAD                ,3.967715650126344e-07
cat__cross_street_name_306       EAST 11 STREET,3.9667910405735817e-07
cat__cross_street_name_432       DREW STREET                   ,3.966604219943877e-07
cat__cross_street_name_110       EAST 153 STREET               ,3.9655457232727273e-07
cat__cross_street_name_4500      FURMAN AVENUE                 ,3.9654507626434963e-07
cat__cross_street_name_PL OF 2535 RICHMOND AVENUE             ,3.9652859689730537e-07
cat__off_street_name_BEDFORD PARK BLVD,3.965201225268802e-07
cat__off_street_name_BROOKLYN BATTERY TUNNEL,3.9644721812077726e-07
cat__off_street_name_MCFARLAND AVENUE,3.9642694503139294e-07
cat__cross_street_name_890       BELMONT AVENUE                ,3.9640775070448136e-07
cat__cross_street_name_133-11    20 AVENUE                     ,3.963727226004922e-07
cat__cross_street_name_41        CITY ISLAND AVENUE            ,3.963614122223068e-07
cat__cross_street_name_40-26     28 STREET                     ,3.961876929878924e-07
cat__on_street_name_CANARSIE VETERANS CIRCLE        ,3.961803370648542e-07
cat__cross_street_name_33-10     PARSONS BOULEVARD             ,3.961006906350739e-07
cat__cross_street_name_EAST 57 STREET                          ,3.9608227029766274e-07
cat__cross_street_name_2125      MILL AVENUE                   ,3.9600517021142065e-07
cat__cross_street_name_217-09    LINDEN BOULEVARD,3.9600283444246477e-07
cat__cross_street_name_200       ALLEN STREET                  ,3.959774683950417e-07
cat__cross_street_name_321       EAST 166 STREET,3.9588197444595536e-07
cat__cross_street_name_203       CENTRE STREET,3.958689150000831e-07
cat__cross_street_name_219       BAY 26 STREET,3.958166341545931e-07
cat__cross_street_name_130       WEST 54 STREET                ,3.957984190871803e-07
cat__cross_street_name_127       EAST 39 STREET                ,3.95790383133738e-07
cat__cross_street_name_11        TIMES SQUARE                  ,3.9576214149703684e-07
cat__cross_street_name_101-29    95 STREET                     ,3.957508161200557e-07
cat__off_street_name_WILLIAMSBURGH ST WEST           ,3.9573554513044377e-07
cat__cross_street_name_40        WEST 116 STREET,3.9564438075134445e-07
cat__on_street_name_VAM DAM STREET                  ,3.955913948605668e-07
cat__off_street_name_CATHERINE SLIP,3.9558236122243804e-07
cat__cross_street_name_129       EAST 102 STREET               ,3.9553504672530334e-07
cat__on_street_name_BEACH 127 STREET                ,3.9550865385373616e-07
cat__off_street_name_CONOVER STREET                  ,3.954700618814792e-07
cat__cross_street_name_63-37     BOOTH STREET                  ,3.9524110305526934e-07
cat__off_street_name_GUNTHER PLACE                   ,3.9516190414808304e-07
cat__cross_street_name_168-17    BAISLEY BOULEVARD             ,3.9497682357755537e-07
cat__cross_street_name_3755      EAST TREMONT AVENUE           ,3.948455544140715e-07
cat__cross_street_name_35-09     109 STREET                    ,3.948104876264495e-07
cat__cross_street_name_80-09     NORTHERN BOULEVARD            ,3.9480309794964276e-07
cat__cross_street_name_2400 FLATBUSH AVENUE(GAS STATION)       ,3.947439986010913e-07
cat__on_street_name_MAJOR AVENUE                    ,3.947363699685046e-07
cat__cross_street_name_P/L OF 3155 AMBOY ROAD                  ,3.947094277056722e-07
cat__off_street_name_Crescent street,3.9464410777575434e-07
cat__cross_street_name_2133      ATLANTIC AVENUE               ,3.9450358353632937e-07
cat__cross_street_name_295       COURT STREET                  ,3.9442805558504106e-07
cat__cross_street_name_84-12     264 STREET,3.9441213409741086e-07
cat__cross_street_name_458       LINCOLN AVENUE                ,3.944112814422986e-07
cat__cross_street_name_114-07    196 STREET                    ,3.9440303068364984e-07
cat__cross_street_name_3902      AVENUE U                      ,3.943585244136443e-07
cat__cross_street_name_560       BROOK AVE,3.943575469449616e-07
cat__cross_street_name_653       FOREST AVENUE                 ,3.942065075336132e-07
cat__cross_street_name_3400      FORT INDEPENDENCE STREET      ,3.9417172849695726e-07
cat__cross_street_name_1425      AMSTERDAM AVENUE              ,3.941653777698238e-07
cat__cross_street_name_4016      14 AVENUE                     ,3.941649822413171e-07
cat__cross_street_name_3010      VETERANS ROAD WEST,3.94129574070257e-07
cat__off_street_name_HARING STREET                   ,3.9411952980841176e-07
cat__on_street_name_QUENTIN STREET                  ,3.9409349653638915e-07
cat__cross_street_name_1281      HOE AVENUE                    ,3.9404541579063543e-07
cat__cross_street_name_3582      CANAL AVENUE                  ,3.9399695161414464e-07
cat__cross_street_name_185       STUYVESANT AVENUE,3.93989523643101e-07
cat__cross_street_name_1150      UNION AVENUE                  ,3.939076976127067e-07
cat__cross_street_name_3677      NOSTRAND AVENUE               ,3.9389248610135957e-07
cat__off_street_name_ASPEN KNOLL WAY,3.938178544486387e-07
cat__cross_street_name_11-20     BEACH CHANNEL DRIVE           ,3.938035851443599e-07
cat__cross_street_name_58        MARBLE HILL AVE,3.937516508832058e-07
cat__on_street_name_DUPONT STREET                   ,3.93702958459266e-07
cat__cross_street_name_43-24     204 STREET                    ,3.936859205091436e-07
cat__cross_street_name_142-34    254 STREET                    ,3.93632030494619e-07
cat__off_street_name_RIDGE STREET,3.935953729637486e-07
cat__off_street_name_PELTON AVENUE                   ,3.9350373295966377e-07
cat__cross_street_name_1892      WASHINGTON AVENUE             ,3.934364646835466e-07
cat__cross_street_name_100       WEST 125 STREET               ,3.9342971434758803e-07
cat__cross_street_name_2811      W 8th St                      ,3.933724739773816e-07
cat__cross_street_name_ P/L 2 TELEPORT DRIVE                   ,3.933491312066599e-07
cat__cross_street_name_760       ASTOR AVENUE                  ,3.9330260052314255e-07
cat__cross_street_name_545       WEST 57 STREET                ,3.9327986143238915e-07
cat__on_street_name_58 street                       ,3.93262502427985e-07
cat__cross_street_name_LEXINGTON EAST 59 STREET                ,3.932440345524848e-07
cat__cross_street_name_350       CLARKSON AVENUE,3.9319298622935754e-07
cat__cross_street_name_REAR PARKING LOT OF 1519 MERMAID AVENUE ,3.9318848330412754e-07
cat__on_street_name_elton street                    ,3.931701246534735e-07
cat__on_street_name_CRANFORD AVENUE                 ,3.9316347324657484e-07
cat__cross_street_name_2308      1 AVENUE                      ,3.930484734123821e-07
cat__cross_street_name_80-03     QUEENS BOULEVARD              ,3.9303703806621053e-07
cat__cross_street_name_444       2 AVENUE                      ,3.9292148543190166e-07
cat__cross_street_name_1275      65 STREET,3.929173680192075e-07
cat__cross_street_name_4808      17 AVENUE                     ,3.928829836008438e-07
cat__off_street_name_DOWNING STREET,3.928756491724466e-07
cat__cross_street_name_1466      EAST 16 STREET                ,3.9287121727387346e-07
cat__cross_street_name_29        5 AVENUE                      ,3.928530421141964e-07
cat__on_street_name_37 ROAD,3.928459970829287e-07
cat__cross_street_name_418       BEACH 129 STREET              ,3.928134733346524e-07
cat__off_street_name_HOOKCREEK BOULEVARD             ,3.9280953228622443e-07
cat__cross_street_name_55        SAINT NICHOLAS AVENUE         ,3.927906770971353e-07
cat__cross_street_name_87-21     51 AVENUE                     ,3.927700992458606e-07
cat__cross_street_name_94-17     215 STREET                    ,3.9274077858384967e-07
cat__cross_street_name_446       KENT AVENUE,3.9273133735412566e-07
cat__cross_street_name_1605      LINCOLN PLACE                 ,3.9270378736753584e-07
cat__on_street_name_TIOGA STREET                    ,3.92629670795529e-07
cat__cross_street_name_524       BEACH 20 STREET               ,3.925794512016272e-07
cat__cross_street_name_26-26     14 STREET,3.9253981124381107e-07
cat__off_street_name_DIXON AVENUE                    ,3.9252178235218675e-07
cat__off_street_name_FAME HALL TERRACE,3.924800082873208e-07
cat__off_street_name_PARKWAY COURT                   ,3.9237336163874106e-07
cat__cross_street_name_136-55    37 AVENUE                     ,3.9228665593490834e-07
cat__cross_street_name_745       AVENUE OF THE AMERICAS        ,3.92263870615584e-07
cat__cross_street_name_283       PLATINUM AVENUE               ,3.9224854150324364e-07
cat__cross_street_name_69 STREET QUEENS BOULEVARED             ,3.9222628817528346e-07
cat__cross_street_name_132       WEST 47 STREET,3.9217511512533734e-07
cat__cross_street_name_107       WEST 109 STREET               ,3.921378706104648e-07
cat__cross_street_name_315       BRADLEY AVENUE                ,3.9209126978421414e-07
cat__cross_street_name_1211      SOUTHERN BOULEVARD,3.9206837035065624e-07
cat__off_street_name_jackie robinson,3.9205603027065866e-07
cat__cross_street_name_45-12     43 AVE,3.920420813040052e-07
cat__on_street_name_W 57TH STREET                   ,3.920317153327767e-07
cat__cross_street_name_29-24     HOYT AVENUE SOUTH             ,3.919632522511461e-07
cat__cross_street_name_147-44    VILLAGE ROAD                  ,3.9194701863116654e-07
cat__off_street_name_PARK LANE,3.9185728192912966e-07
cat__cross_street_name_443       WEST 22 STREET,3.9170622050606603e-07
cat__cross_street_name_51-31     NORTHERN BLVD,3.9167253337805303e-07
cat__cross_street_name_4309      16 AVENUE                     ,3.9157916654118344e-07
cat__cross_street_name_118       RIDGEWOOD AVENUE              ,3.915662833581526e-07
cat__cross_street_name_701       EAST 132 STREET               ,3.914776693038583e-07
cat__cross_street_name_40 WEST 21 STREET                       ,3.9146355351141717e-07
cat__cross_street_name_1426      BOSTON ROAD                   ,3.9141416773084555e-07
cat__cross_street_name_36        W RALEIGH AVE,3.9138671776945914e-07
cat__cross_street_name_E 169 ST MORRIS AVENUE                  ,3.9134032732218643e-07
cat__cross_street_name_2790      ARTHUR KILL ROAD,3.9133885599678793e-07
cat__cross_street_name_81-11     45 AVENUE                     ,3.913221737815776e-07
cat__cross_street_name_119-48    190 STREET                    ,3.91235070293372e-07
cat__cross_street_name_388       CENTRAL AVENUE                ,3.9120730197858047e-07
cat__cross_street_name_260       MADISON AVENUE                ,3.9118835275736646e-07
cat__cross_street_name_2244      BARTOW AVENUE                 ,3.911796731919458e-07
cat__cross_street_name_3034      KINGSBRIDGE AVENUE            ,3.9115273334094693e-07
cat__cross_street_name_1309      BRISTOW STREET                ,3.91099372910452e-07
cat__cross_street_name_116-02    BEACH CHANNEL DRIVE,3.910958658881933e-07
cat__off_street_name_ANITA STREET,3.9096108736448487e-07
cat__cross_street_name_96-02     ROCKAWAY BOULEVARD            ,3.9091113911825083e-07
cat__cross_street_name_1245      GATES AVENUE                  ,3.9086824690941925e-07
cat__cross_street_name_22-38     COLLEGE POINT BOULEVARD       ,3.908439340941677e-07
cat__cross_street_name_763       MONTGOMERY STREET             ,3.906651145436609e-07
cat__cross_street_name_60-13     MYRTLE AVENUE                 ,3.905266314839349e-07
cat__cross_street_name_OPP 158 EAST 122 STREET                 ,3.905154989233133e-07
cat__cross_street_name_367       CLASSON AVENUE                ,3.90496382030781e-07
cat__cross_street_name_265       CLINTON AVENUE                ,3.904906712378355e-07
cat__cross_street_name_70-60     83 STREET                     ,3.904700563839073e-07
cat__cross_street_name_105-20 FLATLANDS 4 STREET (YARD)        ,3.904673886827328e-07
cat__cross_street_name_2535      ARTHUR KILL ROAD,3.90426738279473e-07
cat__off_street_name_CROSSFIELD AVENUE               ,3.9029668486721243e-07
cat__cross_street_name_65-81     PARSONS BOULEVARD             ,3.901959578238817e-07
cat__cross_street_name_6393      BROADWAY                      ,3.901783997245778e-07
cat__cross_street_name_3376      BOSTON ROAD                   ,3.901734757699266e-07
cat__cross_street_name_3525      BRUCKNER BOULEVARD            ,3.9016659065768495e-07
cat__off_street_name_59 ROAD                         ,3.9012205587175084e-07
cat__cross_street_name_24        PETER STREET                  ,3.900973270982461e-07
cat__off_street_name_AMORY COURT                     ,3.9009280847686387e-07
cat__cross_street_name_778       QUINCY STREET                 ,3.900856847589583e-07
cat__cross_street_name_74-38     QUEENS BOULEVARD              ,3.9004492850107833e-07
cat__cross_street_name_435       EAST 30 STREET                ,3.9000638753493154e-07
cat__cross_street_name_137-58    NORTHERN BLVD,3.89953228129688e-07
cat__off_street_name_NATIONAL DRIVE                  ,3.8986899932249816e-07
cat__cross_street_name_602       10 AVENUE                     ,3.898683529631397e-07
cat__cross_street_name_300       WEST 40 STREET,3.8983074243945513e-07
cat__cross_street_name_305       ROEBLING ST,3.8979745610916645e-07
cat__cross_street_name_841       OCEAN PARKWAY                 ,3.8973201966133125e-07
cat__cross_street_name_4628      BEDFORD AVENUE                ,3.8966259316413364e-07
cat__cross_street_name_331       BEACH 32 STREET,3.8963577371365237e-07
cat__cross_street_name_600       WEST SERVICE ROAD             ,3.8959356397464237e-07
cat__cross_street_name_957       51 STREET,3.8951856110779254e-07
cat__cross_street_name_41        EAST 57 STREET                ,3.8951495458248764e-07
cat__off_street_name_PALADINO AVENUE                 ,3.8945680605722004e-07
cat__off_street_name_LEGION PLACE,3.89421843078665e-07
cat__cross_street_name_29-26     30 AVENUE                     ,3.8940168244180375e-07
cat__cross_street_name_668       EAST 225 STREET               ,3.893424506837147e-07
cat__cross_street_name_51-12     111 STREET                    ,3.892953903763629e-07
cat__cross_street_name_347       OCEAN PARKWAY                 ,3.892911372669484e-07
cat__cross_street_name_555       BEDFORD AVENUE                ,3.892815543287674e-07
cat__cross_street_name_41        MAUJER STREET                 ,3.8926298832235106e-07
cat__off_street_name_BEADEL STREET,3.8923857396266737e-07
cat__cross_street_name_363       HUMBOLDT STREET               ,3.89120188042216e-07
cat__cross_street_name_PK-LOT NORTHERN BLVD & 150 ST           ,3.8908225381925393e-07
cat__cross_street_name_1680      PELHAM PARKWAY SOUTH          ,3.890786169261949e-07
cat__cross_street_name_30-60     STEINWAY STREET,3.8907400196223397e-07
cat__cross_street_name_70-05     252 ST,3.890693417024197e-07
cat__on_street_name_LEDYARD PLACE                   ,3.890170162479687e-07
cat__cross_street_name_37-41     103 STREET                    ,3.8897829056282864e-07
cat__cross_street_name_106       WEST 113 STREET               ,3.889665543216923e-07
cat__off_street_name_NEWELL STREET                   ,3.889562724195894e-07
cat__cross_street_name_1165      FULTON STREET                 ,3.8895608997438484e-07
cat__cross_street_name_701       SAINT NICHOLAS AVENUE         ,3.889530509974607e-07
cat__cross_street_name_451       EAST TREMONT AVENUE           ,3.889261672790483e-07
